sample_id,file_path,file_name,folder_name,family,mixture_order,has_mba,has_thiram,has_mg,c_mba,c_thiram,c_mg,has_agnps,role_mba,group_id,parser_version,parse_note,fold_id
S0496,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4M6\SP_52.csv,SP_52.csv,美4M6,binary_MBA_Thiram,2,True,True,False,6,4,0,True,probe/reference,美4M6,v1.0,,2
S0497,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4M6\SP_53.csv,SP_53.csv,美4M6,binary_MBA_Thiram,2,True,True,False,6,4,0,True,probe/reference,美4M6,v1.0,,2
S0498,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4M6\SP_54.csv,SP_54.csv,美4M6,binary_MBA_Thiram,2,True,True,False,6,4,0,True,probe/reference,美4M6,v1.0,,2
S0499,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4M6\SP_55.csv,SP_55.csv,美4M6,binary_MBA_Thiram,2,True,True,False,6,4,0,True,probe/reference,美4M6,v1.0,,2
S0500,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4M6\SP_56.csv,SP_56.csv,美4M6,binary_MBA_Thiram,2,True,True,False,6,4,0,True,probe/reference,美4M6,v1.0,,2
S0501,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4M6\SP_57.csv,SP_57.csv,美4M6,binary_MBA_Thiram,2,True,True,False,6,4,0,True,probe/reference,美4M6,v1.0,,2
S0502,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4孔4+银\SP_1.csv,SP_1.csv,美4孔4+银,binary_Thiram_MG,2,False,True,True,0,4,4,True,probe/reference,美4孔4+银,v1.0,,0
S0503,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4孔4+银\SP_10.csv,SP_10.csv,美4孔4+银,binary_Thiram_MG,2,False,True,True,0,4,4,True,probe/reference,美4孔4+银,v1.0,,0
S0504,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4孔4+银\SP_11.csv,SP_11.csv,美4孔4+银,binary_Thiram_MG,2,False,True,True,0,4,4,True,probe/reference,美4孔4+银,v1.0,,0
S0505,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4孔4+银\SP_12.csv,SP_12.csv,美4孔4+银,binary_Thiram_MG,2,False,True,True,0,4,4,True,probe/reference,美4孔4+银,v1.0,,0
S0506,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4孔4+银\SP_13.csv,SP_13.csv,美4孔4+银,binary_Thiram_MG,2,False,True,True,0,4,4,True,probe/reference,美4孔4+银,v1.0,,0
S0507,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4孔4+银\SP_14.csv,SP_14.csv,美4孔4+银,binary_Thiram_MG,2,False,True,True,0,4,4,True,probe/reference,美4孔4+银,v1.0,,0
S0508,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4孔4+银\SP_15.csv,SP_15.csv,美4孔4+银,binary_Thiram_MG,2,False,True,True,0,4,4,True,probe/reference,美4孔4+银,v1.0,,0
S0509,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4孔4+银\SP_16.csv,SP_16.csv,美4孔4+银,binary_Thiram_MG,2,False,True,True,0,4,4,True,probe/reference,美4孔4+银,v1.0,,0
S0510,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4孔4+银\SP_17.csv,SP_17.csv,美4孔4+银,binary_Thiram_MG,2,False,True,True,0,4,4,True,probe/reference,美4孔4+银,v1.0,,0
S0511,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4孔4+银\SP_18.csv,SP_18.csv,美4孔4+银,binary_Thiram_MG,2,False,True,True,0,4,4,True,probe/reference,美4孔4+银,v1.0,,0
S0512,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4孔4+银\SP_19.csv,SP_19.csv,美4孔4+银,binary_Thiram_MG,2,False,True,True,0,4,4,True,probe/reference,美4孔4+银,v1.0,,0
S0513,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4孔4+银\SP_20.csv,SP_20.csv,美4孔4+银,binary_Thiram_MG,2,False,True,True,0,4,4,True,probe/reference,美4孔4+银,v1.0,,0
S0514,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4孔4+银\SP_21.csv,SP_21.csv,美4孔4+银,binary_Thiram_MG,2,False,True,True,0,4,4,True,probe/reference,美4孔4+银,v1.0,,0
S0515,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4孔4+银\SP_3.csv,SP_3.csv,美4孔4+银,binary_Thiram_MG,2,False,True,True,0,4,4,True,probe/reference,美4孔4+银,v1.0,,0
S0516,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4孔4+银\SP_4.csv,SP_4.csv,美4孔4+银,binary_Thiram_MG,2,False,True,True,0,4,4,True,probe/reference,美4孔4+银,v1.0,,0
S0517,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4孔4+银\SP_5.csv,SP_5.csv,美4孔4+银,binary_Thiram_MG,2,False,True,True,0,4,4,True,probe/reference,美4孔4+银,v1.0,,0
S0518,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4孔4+银\SP_6.csv,SP_6.csv,美4孔4+银,binary_Thiram_MG,2,False,True,True,0,4,4,True,probe/reference,美4孔4+银,v1.0,,0
S0519,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4孔4+银\SP_7.csv,SP_7.csv,美4孔4+银,binary_Thiram_MG,2,False,True,True,0,4,4,True,probe/reference,美4孔4+银,v1.0,,0
S0520,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4孔4+银\SP_8.csv,SP_8.csv,美4孔4+银,binary_Thiram_MG,2,False,True,True,0,4,4,True,probe/reference,美4孔4+银,v1.0,,0
S0521,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4孔4+银\SP_9.csv,SP_9.csv,美4孔4+银,binary_Thiram_MG,2,False,True,True,0,4,4,True,probe/reference,美4孔4+银,v1.0,,0
S0522,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4孔5\SP_41.csv,SP_41.csv,美4孔5,binary_Thiram_MG,2,False,True,True,0,4,5,True,probe/reference,美4孔5,v1.0,,4
S0523,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4孔5\SP_42.csv,SP_42.csv,美4孔5,binary_Thiram_MG,2,False,True,True,0,4,5,True,probe/reference,美4孔5,v1.0,,4
S0524,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4孔5\SP_43.csv,SP_43.csv,美4孔5,binary_Thiram_MG,2,False,True,True,0,4,5,True,probe/reference,美4孔5,v1.0,,4
S0525,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4孔5\SP_44.csv,SP_44.csv,美4孔5,binary_Thiram_MG,2,False,True,True,0,4,5,True,probe/reference,美4孔5,v1.0,,4
S0526,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4孔5\SP_45.csv,SP_45.csv,美4孔5,binary_Thiram_MG,2,False,True,True,0,4,5,True,probe/reference,美4孔5,v1.0,,4
S0527,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4孔5\SP_46.csv,SP_46.csv,美4孔5,binary_Thiram_MG,2,False,True,True,0,4,5,True,probe/reference,美4孔5,v1.0,,4
S0528,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4孔5\SP_47.csv,SP_47.csv,美4孔5,binary_Thiram_MG,2,False,True,True,0,4,5,True,probe/reference,美4孔5,v1.0,,4
S0529,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4孔5\SP_48.csv,SP_48.csv,美4孔5,binary_Thiram_MG,2,False,True,True,0,4,5,True,probe/reference,美4孔5,v1.0,,4
S0530,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4孔5\SP_49.csv,SP_49.csv,美4孔5,binary_Thiram_MG,2,False,True,True,0,4,5,True,probe/reference,美4孔5,v1.0,,4
S0531,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4孔5\SP_50.csv,SP_50.csv,美4孔5,binary_Thiram_MG,2,False,True,True,0,4,5,True,probe/reference,美4孔5,v1.0,,4
S0532,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4孔5\SP_51.csv,SP_51.csv,美4孔5,binary_Thiram_MG,2,False,True,True,0,4,5,True,probe/reference,美4孔5,v1.0,,4
S0533,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4孔5\SP_52.csv,SP_52.csv,美4孔5,binary_Thiram_MG,2,False,True,True,0,4,5,True,probe/reference,美4孔5,v1.0,,4
S0534,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4孔5\SP_53.csv,SP_53.csv,美4孔5,binary_Thiram_MG,2,False,True,True,0,4,5,True,probe/reference,美4孔5,v1.0,,4
S0535,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4孔5\SP_54.csv,SP_54.csv,美4孔5,binary_Thiram_MG,2,False,True,True,0,4,5,True,probe/reference,美4孔5,v1.0,,4
S0536,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4孔5\SP_55.csv,SP_55.csv,美4孔5,binary_Thiram_MG,2,False,True,True,0,4,5,True,probe/reference,美4孔5,v1.0,,4
S0537,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4孔6\SP_23.csv,SP_23.csv,美4孔6,binary_Thiram_MG,2,False,True,True,0,4,6,True,probe/reference,美4孔6,v1.0,,2
S0538,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4孔6\SP_24.csv,SP_24.csv,美4孔6,binary_Thiram_MG,2,False,True,True,0,4,6,True,probe/reference,美4孔6,v1.0,,2
S0539,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4孔6\SP_25.csv,SP_25.csv,美4孔6,binary_Thiram_MG,2,False,True,True,0,4,6,True,probe/reference,美4孔6,v1.0,,2
S0540,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4孔6\SP_26.csv,SP_26.csv,美4孔6,binary_Thiram_MG,2,False,True,True,0,4,6,True,probe/reference,美4孔6,v1.0,,2
S0541,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4孔6\SP_27.csv,SP_27.csv,美4孔6,binary_Thiram_MG,2,False,True,True,0,4,6,True,probe/reference,美4孔6,v1.0,,2
S0542,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4孔6\SP_28.csv,SP_28.csv,美4孔6,binary_Thiram_MG,2,False,True,True,0,4,6,True,probe/reference,美4孔6,v1.0,,2
S0543,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4孔6\SP_29.csv,SP_29.csv,美4孔6,binary_Thiram_MG,2,False,True,True,0,4,6,True,probe/reference,美4孔6,v1.0,,2
S0544,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4孔6\SP_30.csv,SP_30.csv,美4孔6,binary_Thiram_MG,2,False,True,True,0,4,6,True,probe/reference,美4孔6,v1.0,,2
S0545,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4孔6\SP_31.csv,SP_31.csv,美4孔6,binary_Thiram_MG,2,False,True,True,0,4,6,True,probe/reference,美4孔6,v1.0,,2
S0546,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4孔6\SP_36.csv,SP_36.csv,美4孔6,binary_Thiram_MG,2,False,True,True,0,4,6,True,probe/reference,美4孔6,v1.0,,2
S0547,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4孔6\SP_37.csv,SP_37.csv,美4孔6,binary_Thiram_MG,2,False,True,True,0,4,6,True,probe/reference,美4孔6,v1.0,,2
S0548,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4孔6\SP_38.csv,SP_38.csv,美4孔6,binary_Thiram_MG,2,False,True,True,0,4,6,True,probe/reference,美4孔6,v1.0,,2
S0549,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4孔6\SP_39.csv,SP_39.csv,美4孔6,binary_Thiram_MG,2,False,True,True,0,4,6,True,probe/reference,美4孔6,v1.0,,2
S0550,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4孔6\SP_40.csv,SP_40.csv,美4孔6,binary_Thiram_MG,2,False,True,True,0,4,6,True,probe/reference,美4孔6,v1.0,,2
S0551,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K4M4\SP_130.csv,SP_130.csv,美5K4M4,ternary,3,True,True,True,4,5,4,True,probe/reference,美5K4M4,v1.0,,1
S0552,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K4M4\SP_131.csv,SP_131.csv,美5K4M4,ternary,3,True,True,True,4,5,4,True,probe/reference,美5K4M4,v1.0,,1
S0553,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K4M4\SP_132.csv,SP_132.csv,美5K4M4,ternary,3,True,True,True,4,5,4,True,probe/reference,美5K4M4,v1.0,,1
S0554,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K4M4\SP_133.csv,SP_133.csv,美5K4M4,ternary,3,True,True,True,4,5,4,True,probe/reference,美5K4M4,v1.0,,1
S0555,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K4M4\SP_134.csv,SP_134.csv,美5K4M4,ternary,3,True,True,True,4,5,4,True,probe/reference,美5K4M4,v1.0,,1
S0556,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K4M4\SP_135.csv,SP_135.csv,美5K4M4,ternary,3,True,True,True,4,5,4,True,probe/reference,美5K4M4,v1.0,,1
S0557,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K4M4\SP_136.csv,SP_136.csv,美5K4M4,ternary,3,True,True,True,4,5,4,True,probe/reference,美5K4M4,v1.0,,1
S0558,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K4M4\SP_137.csv,SP_137.csv,美5K4M4,ternary,3,True,True,True,4,5,4,True,probe/reference,美5K4M4,v1.0,,1
S0559,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K4M4\SP_138.csv,SP_138.csv,美5K4M4,ternary,3,True,True,True,4,5,4,True,probe/reference,美5K4M4,v1.0,,1
S0560,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K4M4\SP_139.csv,SP_139.csv,美5K4M4,ternary,3,True,True,True,4,5,4,True,probe/reference,美5K4M4,v1.0,,1
S0561,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K4M4\SP_140.csv,SP_140.csv,美5K4M4,ternary,3,True,True,True,4,5,4,True,probe/reference,美5K4M4,v1.0,,1
S0562,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K4M4\SP_141.csv,SP_141.csv,美5K4M4,ternary,3,True,True,True,4,5,4,True,probe/reference,美5K4M4,v1.0,,1
S0563,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K4M4\SP_142.csv,SP_142.csv,美5K4M4,ternary,3,True,True,True,4,5,4,True,probe/reference,美5K4M4,v1.0,,1
S0564,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K4M4\SP_143.csv,SP_143.csv,美5K4M4,ternary,3,True,True,True,4,5,4,True,probe/reference,美5K4M4,v1.0,,1
S0565,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K4M5\SP_144.csv,SP_144.csv,美5K4M5,ternary,3,True,True,True,5,5,4,True,probe/reference,美5K4M5,v1.0,,1
S0566,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K4M5\SP_145.csv,SP_145.csv,美5K4M5,ternary,3,True,True,True,5,5,4,True,probe/reference,美5K4M5,v1.0,,1
S0567,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K4M5\SP_146.csv,SP_146.csv,美5K4M5,ternary,3,True,True,True,5,5,4,True,probe/reference,美5K4M5,v1.0,,1
S0568,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K4M5\SP_147.csv,SP_147.csv,美5K4M5,ternary,3,True,True,True,5,5,4,True,probe/reference,美5K4M5,v1.0,,1
S0569,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K4M5\SP_148.csv,SP_148.csv,美5K4M5,ternary,3,True,True,True,5,5,4,True,probe/reference,美5K4M5,v1.0,,1
S0570,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K4M5\SP_149.csv,SP_149.csv,美5K4M5,ternary,3,True,True,True,5,5,4,True,probe/reference,美5K4M5,v1.0,,1
S0571,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K4M5\SP_150.csv,SP_150.csv,美5K4M5,ternary,3,True,True,True,5,5,4,True,probe/reference,美5K4M5,v1.0,,1
S0572,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K4M5\SP_151.csv,SP_151.csv,美5K4M5,ternary,3,True,True,True,5,5,4,True,probe/reference,美5K4M5,v1.0,,1
S0573,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K4M5\SP_152.csv,SP_152.csv,美5K4M5,ternary,3,True,True,True,5,5,4,True,probe/reference,美5K4M5,v1.0,,1
S0574,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K4M5\SP_153.csv,SP_153.csv,美5K4M5,ternary,3,True,True,True,5,5,4,True,probe/reference,美5K4M5,v1.0,,1
S0575,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K4M5\SP_154.csv,SP_154.csv,美5K4M5,ternary,3,True,True,True,5,5,4,True,probe/reference,美5K4M5,v1.0,,1
S0576,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K4M5\SP_155.csv,SP_155.csv,美5K4M5,ternary,3,True,True,True,5,5,4,True,probe/reference,美5K4M5,v1.0,,1
S0577,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K4M5\SP_156.csv,SP_156.csv,美5K4M5,ternary,3,True,True,True,5,5,4,True,probe/reference,美5K4M5,v1.0,,1
S0578,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K4M5\SP_157.csv,SP_157.csv,美5K4M5,ternary,3,True,True,True,5,5,4,True,probe/reference,美5K4M5,v1.0,,1
S0579,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K4M5\SP_158.csv,SP_158.csv,美5K4M5,ternary,3,True,True,True,5,5,4,True,probe/reference,美5K4M5,v1.0,,1
S0580,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K4M5\SP_159.csv,SP_159.csv,美5K4M5,ternary,3,True,True,True,5,5,4,True,probe/reference,美5K4M5,v1.0,,1
S0581,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K4M5\SP_160.csv,SP_160.csv,美5K4M5,ternary,3,True,True,True,5,5,4,True,probe/reference,美5K4M5,v1.0,,1
S0582,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K4M5\SP_161.csv,SP_161.csv,美5K4M5,ternary,3,True,True,True,5,5,4,True,probe/reference,美5K4M5,v1.0,,1
S0583,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K4M6\SP_162.csv,SP_162.csv,美5K4M6,ternary,3,True,True,True,6,5,4,True,probe/reference,美5K4M6,v1.0,,1
S0584,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K4M6\SP_163.csv,SP_163.csv,美5K4M6,ternary,3,True,True,True,6,5,4,True,probe/reference,美5K4M6,v1.0,,1
S0585,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K4M6\SP_164.csv,SP_164.csv,美5K4M6,ternary,3,True,True,True,6,5,4,True,probe/reference,美5K4M6,v1.0,,1
S0586,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K4M6\SP_165.csv,SP_165.csv,美5K4M6,ternary,3,True,True,True,6,5,4,True,probe/reference,美5K4M6,v1.0,,1
S0587,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K4M6\SP_166.csv,SP_166.csv,美5K4M6,ternary,3,True,True,True,6,5,4,True,probe/reference,美5K4M6,v1.0,,1
S0588,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K4M6\SP_167.csv,SP_167.csv,美5K4M6,ternary,3,True,True,True,6,5,4,True,probe/reference,美5K4M6,v1.0,,1
S0589,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K4M6\SP_168.csv,SP_168.csv,美5K4M6,ternary,3,True,True,True,6,5,4,True,probe/reference,美5K4M6,v1.0,,1
S0590,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K4M6\SP_169.csv,SP_169.csv,美5K4M6,ternary,3,True,True,True,6,5,4,True,probe/reference,美5K4M6,v1.0,,1
S0591,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K4M6\SP_170.csv,SP_170.csv,美5K4M6,ternary,3,True,True,True,6,5,4,True,probe/reference,美5K4M6,v1.0,,1
S0592,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K4M6\SP_171.csv,SP_171.csv,美5K4M6,ternary,3,True,True,True,6,5,4,True,probe/reference,美5K4M6,v1.0,,1
S0593,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K4M6\SP_172.csv,SP_172.csv,美5K4M6,ternary,3,True,True,True,6,5,4,True,probe/reference,美5K4M6,v1.0,,1
S0594,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K4M6\SP_173.csv,SP_173.csv,美5K4M6,ternary,3,True,True,True,6,5,4,True,probe/reference,美5K4M6,v1.0,,1
S0595,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K4M6\SP_174.csv,SP_174.csv,美5K4M6,ternary,3,True,True,True,6,5,4,True,probe/reference,美5K4M6,v1.0,,1
S0596,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K4M6\SP_175.csv,SP_175.csv,美5K4M6,ternary,3,True,True,True,6,5,4,True,probe/reference,美5K4M6,v1.0,,1
S0597,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K5M4\SP_176.csv,SP_176.csv,美5K5M4,ternary,3,True,True,True,4,5,5,True,probe/reference,美5K5M4,v1.0,,2
S0598,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K5M4\SP_177.csv,SP_177.csv,美5K5M4,ternary,3,True,True,True,4,5,5,True,probe/reference,美5K5M4,v1.0,,2
S0599,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K5M4\SP_178.csv,SP_178.csv,美5K5M4,ternary,3,True,True,True,4,5,5,True,probe/reference,美5K5M4,v1.0,,2
S0600,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K5M4\SP_179.csv,SP_179.csv,美5K5M4,ternary,3,True,True,True,4,5,5,True,probe/reference,美5K5M4,v1.0,,2
S0601,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K5M4\SP_180.csv,SP_180.csv,美5K5M4,ternary,3,True,True,True,4,5,5,True,probe/reference,美5K5M4,v1.0,,2
S0602,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K5M4\SP_181.csv,SP_181.csv,美5K5M4,ternary,3,True,True,True,4,5,5,True,probe/reference,美5K5M4,v1.0,,2
S0603,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K5M4\SP_182.csv,SP_182.csv,美5K5M4,ternary,3,True,True,True,4,5,5,True,probe/reference,美5K5M4,v1.0,,2
S0604,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K5M4\SP_183.csv,SP_183.csv,美5K5M4,ternary,3,True,True,True,4,5,5,True,probe/reference,美5K5M4,v1.0,,2
S0605,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K5M4\SP_184.csv,SP_184.csv,美5K5M4,ternary,3,True,True,True,4,5,5,True,probe/reference,美5K5M4,v1.0,,2
S0606,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K5M4\SP_185.csv,SP_185.csv,美5K5M4,ternary,3,True,True,True,4,5,5,True,probe/reference,美5K5M4,v1.0,,2
S0607,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K5M4\SP_186.csv,SP_186.csv,美5K5M4,ternary,3,True,True,True,4,5,5,True,probe/reference,美5K5M4,v1.0,,2
S0608,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K5M4\SP_187.csv,SP_187.csv,美5K5M4,ternary,3,True,True,True,4,5,5,True,probe/reference,美5K5M4,v1.0,,2
S0609,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K5M4\SP_188.csv,SP_188.csv,美5K5M4,ternary,3,True,True,True,4,5,5,True,probe/reference,美5K5M4,v1.0,,2
S0610,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K5M4\SP_189.csv,SP_189.csv,美5K5M4,ternary,3,True,True,True,4,5,5,True,probe/reference,美5K5M4,v1.0,,2
S0611,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K5M4\SP_190.csv,SP_190.csv,美5K5M4,ternary,3,True,True,True,4,5,5,True,probe/reference,美5K5M4,v1.0,,2
S0612,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K5M5\SP_191.csv,SP_191.csv,美5K5M5,ternary,3,True,True,True,5,5,5,True,probe/reference,美5K5M5,v1.0,,0
S0613,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K5M5\SP_192.csv,SP_192.csv,美5K5M5,ternary,3,True,True,True,5,5,5,True,probe/reference,美5K5M5,v1.0,,0
S0614,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K5M5\SP_193.csv,SP_193.csv,美5K5M5,ternary,3,True,True,True,5,5,5,True,probe/reference,美5K5M5,v1.0,,0
S0615,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K5M5\SP_194.csv,SP_194.csv,美5K5M5,ternary,3,True,True,True,5,5,5,True,probe/reference,美5K5M5,v1.0,,0
S0616,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K5M5\SP_195.csv,SP_195.csv,美5K5M5,ternary,3,True,True,True,5,5,5,True,probe/reference,美5K5M5,v1.0,,0
S0617,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K5M5\SP_196.csv,SP_196.csv,美5K5M5,ternary,3,True,True,True,5,5,5,True,probe/reference,美5K5M5,v1.0,,0
S0618,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K5M5\SP_197.csv,SP_197.csv,美5K5M5,ternary,3,True,True,True,5,5,5,True,probe/reference,美5K5M5,v1.0,,0
S0619,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5K5M5\SP_198.csv,SP_198.csv,美5K5M5,ternary,3,True,True,True,5,5,5,True,probe/reference,美5K5M5,v1.0,,0
