file_path,file_name,folder_name,c_thiram,c_mg,c_mba,has_thiram,has_mg,has_mba,mixture_order,family,sample_id,group_id,fold_id
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K5\SP_25.csv,SP_25.csv,美5K5,5,5,0,True,True,False,2,binary_Thiram_MG,S0601,美5K5,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K5\SP_26.csv,SP_26.csv,美5K5,5,5,0,True,True,False,2,binary_Thiram_MG,S0602,美5K5,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K5\SP_27.csv,SP_27.csv,美5K5,5,5,0,True,True,False,2,binary_Thiram_MG,S0603,美5K5,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K5m4\SP_176.csv,SP_176.csv,美5K5m4,5,5,4,True,True,True,3,ternary,S0604,美5K5m4,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K5m4\SP_177.csv,SP_177.csv,美5K5m4,5,5,4,True,True,True,3,ternary,S0605,美5K5m4,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K5m4\SP_178.csv,SP_178.csv,美5K5m4,5,5,4,True,True,True,3,ternary,S0606,美5K5m4,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K5m4\SP_179.csv,SP_179.csv,美5K5m4,5,5,4,True,True,True,3,ternary,S0607,美5K5m4,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K5m4\SP_180.csv,SP_180.csv,美5K5m4,5,5,4,True,True,True,3,ternary,S0608,美5K5m4,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K5m4\SP_181.csv,SP_181.csv,美5K5m4,5,5,4,True,True,True,3,ternary,S0609,美5K5m4,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K5m4\SP_182.csv,SP_182.csv,美5K5m4,5,5,4,True,True,True,3,ternary,S0610,美5K5m4,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K5m4\SP_183.csv,SP_183.csv,美5K5m4,5,5,4,True,True,True,3,ternary,S0611,美5K5m4,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K5m4\SP_184.csv,SP_184.csv,美5K5m4,5,5,4,True,True,True,3,ternary,S0612,美5K5m4,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K5m4\SP_185.csv,SP_185.csv,美5K5m4,5,5,4,True,True,True,3,ternary,S0613,美5K5m4,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K5m4\SP_186.csv,SP_186.csv,美5K5m4,5,5,4,True,True,True,3,ternary,S0614,美5K5m4,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K5m4\SP_187.csv,SP_187.csv,美5K5m4,5,5,4,True,True,True,3,ternary,S0615,美5K5m4,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K5m4\SP_188.csv,SP_188.csv,美5K5m4,5,5,4,True,True,True,3,ternary,S0616,美5K5m4,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K5m4\SP_189.csv,SP_189.csv,美5K5m4,5,5,4,True,True,True,3,ternary,S0617,美5K5m4,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K5m4\SP_190.csv,SP_190.csv,美5K5m4,5,5,4,True,True,True,3,ternary,S0618,美5K5m4,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K5m5\SP_191.csv,SP_191.csv,美5K5m5,5,5,5,True,True,True,3,ternary,S0619,美5K5m5,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K5m5\SP_192.csv,SP_192.csv,美5K5m5,5,5,5,True,True,True,3,ternary,S0620,美5K5m5,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K5m5\SP_193.csv,SP_193.csv,美5K5m5,5,5,5,True,True,True,3,ternary,S0621,美5K5m5,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K5m5\SP_194.csv,SP_194.csv,美5K5m5,5,5,5,True,True,True,3,ternary,S0622,美5K5m5,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K5m5\SP_195.csv,SP_195.csv,美5K5m5,5,5,5,True,True,True,3,ternary,S0623,美5K5m5,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K5m5\SP_196.csv,SP_196.csv,美5K5m5,5,5,5,True,True,True,3,ternary,S0624,美5K5m5,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K5m5\SP_197.csv,SP_197.csv,美5K5m5,5,5,5,True,True,True,3,ternary,S0625,美5K5m5,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K5m5\SP_198.csv,SP_198.csv,美5K5m5,5,5,5,True,True,True,3,ternary,S0626,美5K5m5,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K5m5\SP_199.csv,SP_199.csv,美5K5m5,5,5,5,True,True,True,3,ternary,S0627,美5K5m5,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K5m5\SP_200.csv,SP_200.csv,美5K5m5,5,5,5,True,True,True,3,ternary,S0628,美5K5m5,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K5m5\SP_201.csv,SP_201.csv,美5K5m5,5,5,5,True,True,True,3,ternary,S0629,美5K5m5,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K5m5\SP_202.csv,SP_202.csv,美5K5m5,5,5,5,True,True,True,3,ternary,S0630,美5K5m5,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K5m5\SP_203.csv,SP_203.csv,美5K5m5,5,5,5,True,True,True,3,ternary,S0631,美5K5m5,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K5m5\SP_204.csv,SP_204.csv,美5K5m5,5,5,5,True,True,True,3,ternary,S0632,美5K5m5,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K5m6\SP_205.csv,SP_205.csv,美5K5m6,5,5,6,True,True,True,3,ternary,S0633,美5K5m6,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K5m6\SP_206.csv,SP_206.csv,美5K5m6,5,5,6,True,True,True,3,ternary,S0634,美5K5m6,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K5m6\SP_207.csv,SP_207.csv,美5K5m6,5,5,6,True,True,True,3,ternary,S0635,美5K5m6,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K5m6\SP_208.csv,SP_208.csv,美5K5m6,5,5,6,True,True,True,3,ternary,S0636,美5K5m6,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K5m6\SP_209.csv,SP_209.csv,美5K5m6,5,5,6,True,True,True,3,ternary,S0637,美5K5m6,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K5m6\SP_210.csv,SP_210.csv,美5K5m6,5,5,6,True,True,True,3,ternary,S0638,美5K5m6,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K5m6\SP_211.csv,SP_211.csv,美5K5m6,5,5,6,True,True,True,3,ternary,S0639,美5K5m6,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K5m6\SP_212.csv,SP_212.csv,美5K5m6,5,5,6,True,True,True,3,ternary,S0640,美5K5m6,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K5m6\SP_213.csv,SP_213.csv,美5K5m6,5,5,6,True,True,True,3,ternary,S0641,美5K5m6,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K5m6\SP_214.csv,SP_214.csv,美5K5m6,5,5,6,True,True,True,3,ternary,S0642,美5K5m6,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K5m6\SP_215.csv,SP_215.csv,美5K5m6,5,5,6,True,True,True,3,ternary,S0643,美5K5m6,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K5m6\SP_216.csv,SP_216.csv,美5K5m6,5,5,6,True,True,True,3,ternary,S0644,美5K5m6,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K5m6\SP_217.csv,SP_217.csv,美5K5m6,5,5,6,True,True,True,3,ternary,S0645,美5K5m6,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K5m6\SP_218.csv,SP_218.csv,美5K5m6,5,5,6,True,True,True,3,ternary,S0646,美5K5m6,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K5m6\SP_219.csv,SP_219.csv,美5K5m6,5,5,6,True,True,True,3,ternary,S0647,美5K5m6,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K6\SP_28.csv,SP_28.csv,美5K6,5,6,0,True,True,False,2,binary_Thiram_MG,S0648,美5K6,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K6\SP_29.csv,SP_29.csv,美5K6,5,6,0,True,True,False,2,binary_Thiram_MG,S0649,美5K6,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K6\SP_30.csv,SP_30.csv,美5K6,5,6,0,True,True,False,2,binary_Thiram_MG,S0650,美5K6,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K6\SP_31.csv,SP_31.csv,美5K6,5,6,0,True,True,False,2,binary_Thiram_MG,S0651,美5K6,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K6\SP_32.csv,SP_32.csv,美5K6,5,6,0,True,True,False,2,binary_Thiram_MG,S0652,美5K6,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K6\SP_33.csv,SP_33.csv,美5K6,5,6,0,True,True,False,2,binary_Thiram_MG,S0653,美5K6,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K6\SP_34.csv,SP_34.csv,美5K6,5,6,0,True,True,False,2,binary_Thiram_MG,S0654,美5K6,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K6\SP_35.csv,SP_35.csv,美5K6,5,6,0,True,True,False,2,binary_Thiram_MG,S0655,美5K6,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K6\SP_36.csv,SP_36.csv,美5K6,5,6,0,True,True,False,2,binary_Thiram_MG,S0656,美5K6,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K6\SP_37.csv,SP_37.csv,美5K6,5,6,0,True,True,False,2,binary_Thiram_MG,S0657,美5K6,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K6\SP_38.csv,SP_38.csv,美5K6,5,6,0,True,True,False,2,binary_Thiram_MG,S0658,美5K6,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K6\SP_39.csv,SP_39.csv,美5K6,5,6,0,True,True,False,2,binary_Thiram_MG,S0659,美5K6,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K6m4\SP_220.csv,SP_220.csv,美5K6m4,5,6,4,True,True,True,3,ternary,S0660,美5K6m4,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K6m4\SP_221.csv,SP_221.csv,美5K6m4,5,6,4,True,True,True,3,ternary,S0661,美5K6m4,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K6m4\SP_222.csv,SP_222.csv,美5K6m4,5,6,4,True,True,True,3,ternary,S0662,美5K6m4,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K6m4\SP_223.csv,SP_223.csv,美5K6m4,5,6,4,True,True,True,3,ternary,S0663,美5K6m4,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K6m4\SP_224.csv,SP_224.csv,美5K6m4,5,6,4,True,True,True,3,ternary,S0664,美5K6m4,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K6m4\SP_225.csv,SP_225.csv,美5K6m4,5,6,4,True,True,True,3,ternary,S0665,美5K6m4,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K6m4\SP_226.csv,SP_226.csv,美5K6m4,5,6,4,True,True,True,3,ternary,S0666,美5K6m4,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K6m4\SP_227.csv,SP_227.csv,美5K6m4,5,6,4,True,True,True,3,ternary,S0667,美5K6m4,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K6m4\SP_228.csv,SP_228.csv,美5K6m4,5,6,4,True,True,True,3,ternary,S0668,美5K6m4,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K6m4\SP_229.csv,SP_229.csv,美5K6m4,5,6,4,True,True,True,3,ternary,S0669,美5K6m4,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K6m4\SP_230.csv,SP_230.csv,美5K6m4,5,6,4,True,True,True,3,ternary,S0670,美5K6m4,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K6m4\SP_231.csv,SP_231.csv,美5K6m4,5,6,4,True,True,True,3,ternary,S0671,美5K6m4,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K6m4\SP_232.csv,SP_232.csv,美5K6m4,5,6,4,True,True,True,3,ternary,S0672,美5K6m4,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K6m4\SP_233.csv,SP_233.csv,美5K6m4,5,6,4,True,True,True,3,ternary,S0673,美5K6m4,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K6m5\SP_234.csv,SP_234.csv,美5K6m5,5,6,5,True,True,True,3,ternary,S0674,美5K6m5,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K6m5\SP_235.csv,SP_235.csv,美5K6m5,5,6,5,True,True,True,3,ternary,S0675,美5K6m5,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K6m5\SP_236.csv,SP_236.csv,美5K6m5,5,6,5,True,True,True,3,ternary,S0676,美5K6m5,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K6m5\SP_237.csv,SP_237.csv,美5K6m5,5,6,5,True,True,True,3,ternary,S0677,美5K6m5,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K6m5\SP_238.csv,SP_238.csv,美5K6m5,5,6,5,True,True,True,3,ternary,S0678,美5K6m5,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K6m5\SP_239.csv,SP_239.csv,美5K6m5,5,6,5,True,True,True,3,ternary,S0679,美5K6m5,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K6m5\SP_240.csv,SP_240.csv,美5K6m5,5,6,5,True,True,True,3,ternary,S0680,美5K6m5,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K6m5\SP_241.csv,SP_241.csv,美5K6m5,5,6,5,True,True,True,3,ternary,S0681,美5K6m5,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K6m5\SP_242.csv,SP_242.csv,美5K6m5,5,6,5,True,True,True,3,ternary,S0682,美5K6m5,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K6m5\SP_243.csv,SP_243.csv,美5K6m5,5,6,5,True,True,True,3,ternary,S0683,美5K6m5,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K6m5\SP_244.csv,SP_244.csv,美5K6m5,5,6,5,True,True,True,3,ternary,S0684,美5K6m5,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K6m5\SP_245.csv,SP_245.csv,美5K6m5,5,6,5,True,True,True,3,ternary,S0685,美5K6m5,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K6m5\SP_246.csv,SP_246.csv,美5K6m5,5,6,5,True,True,True,3,ternary,S0686,美5K6m5,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K6m6\SP_247.csv,SP_247.csv,美5K6m6,5,6,6,True,True,True,3,ternary,S0687,美5K6m6,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K6m6\SP_248.csv,SP_248.csv,美5K6m6,5,6,6,True,True,True,3,ternary,S0688,美5K6m6,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K6m6\SP_249.csv,SP_249.csv,美5K6m6,5,6,6,True,True,True,3,ternary,S0689,美5K6m6,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K6m6\SP_250.csv,SP_250.csv,美5K6m6,5,6,6,True,True,True,3,ternary,S0690,美5K6m6,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K6m6\SP_251.csv,SP_251.csv,美5K6m6,5,6,6,True,True,True,3,ternary,S0691,美5K6m6,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K6m6\SP_252.csv,SP_252.csv,美5K6m6,5,6,6,True,True,True,3,ternary,S0692,美5K6m6,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K6m6\SP_253.csv,SP_253.csv,美5K6m6,5,6,6,True,True,True,3,ternary,S0693,美5K6m6,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K6m6\SP_254.csv,SP_254.csv,美5K6m6,5,6,6,True,True,True,3,ternary,S0694,美5K6m6,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K6m6\SP_255.csv,SP_255.csv,美5K6m6,5,6,6,True,True,True,3,ternary,S0695,美5K6m6,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K6m6\SP_256.csv,SP_256.csv,美5K6m6,5,6,6,True,True,True,3,ternary,S0696,美5K6m6,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K6m6\SP_257.csv,SP_257.csv,美5K6m6,5,6,6,True,True,True,3,ternary,S0697,美5K6m6,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K6m6\SP_258.csv,SP_258.csv,美5K6m6,5,6,6,True,True,True,3,ternary,S0698,美5K6m6,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K6m6\SP_259.csv,SP_259.csv,美5K6m6,5,6,6,True,True,True,3,ternary,S0699,美5K6m6,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K6m6\SP_260.csv,SP_260.csv,美5K6m6,5,6,6,True,True,True,3,ternary,S0700,美5K6m6,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K6m6\SP_261.csv,SP_261.csv,美5K6m6,5,6,6,True,True,True,3,ternary,S0701,美5K6m6,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K6m6\SP_262.csv,SP_262.csv,美5K6m6,5,6,6,True,True,True,3,ternary,S0702,美5K6m6,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K6m6\SP_263.csv,SP_263.csv,美5K6m6,5,6,6,True,True,True,3,ternary,S0703,美5K6m6,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K6m6\SP_264.csv,SP_264.csv,美5K6m6,5,6,6,True,True,True,3,ternary,S0704,美5K6m6,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K6m6\SP_265.csv,SP_265.csv,美5K6m6,5,6,6,True,True,True,3,ternary,S0705,美5K6m6,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5m4\SP_1.csv,SP_1.csv,美5m4,5,0,4,True,False,True,2,binary_Thiram_MBA,S0706,美5m4,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5m4\SP_10.csv,SP_10.csv,美5m4,5,0,4,True,False,True,2,binary_Thiram_MBA,S0707,美5m4,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5m4\SP_11.csv,SP_11.csv,美5m4,5,0,4,True,False,True,2,binary_Thiram_MBA,S0708,美5m4,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5m4\SP_12.csv,SP_12.csv,美5m4,5,0,4,True,False,True,2,binary_Thiram_MBA,S0709,美5m4,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5m4\SP_13.csv,SP_13.csv,美5m4,5,0,4,True,False,True,2,binary_Thiram_MBA,S0710,美5m4,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5m4\SP_14.csv,SP_14.csv,美5m4,5,0,4,True,False,True,2,binary_Thiram_MBA,S0711,美5m4,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5m4\SP_15.csv,SP_15.csv,美5m4,5,0,4,True,False,True,2,binary_Thiram_MBA,S0712,美5m4,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5m4\SP_16.csv,SP_16.csv,美5m4,5,0,4,True,False,True,2,binary_Thiram_MBA,S0713,美5m4,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5m4\SP_17.csv,SP_17.csv,美5m4,5,0,4,True,False,True,2,binary_Thiram_MBA,S0714,美5m4,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5m4\SP_18.csv,SP_18.csv,美5m4,5,0,4,True,False,True,2,binary_Thiram_MBA,S0715,美5m4,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5m4\SP_2.csv,SP_2.csv,美5m4,5,0,4,True,False,True,2,binary_Thiram_MBA,S0716,美5m4,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5m4\SP_3.csv,SP_3.csv,美5m4,5,0,4,True,False,True,2,binary_Thiram_MBA,S0717,美5m4,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5m4\SP_4.csv,SP_4.csv,美5m4,5,0,4,True,False,True,2,binary_Thiram_MBA,S0718,美5m4,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5m4\SP_5.csv,SP_5.csv,美5m4,5,0,4,True,False,True,2,binary_Thiram_MBA,S0719,美5m4,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5m4\SP_8.csv,SP_8.csv,美5m4,5,0,4,True,False,True,2,binary_Thiram_MBA,S0720,美5m4,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5m4\SP_9.csv,SP_9.csv,美5m4,5,0,4,True,False,True,2,binary_Thiram_MBA,S0721,美5m4,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5m5\SP_19.csv,SP_19.csv,美5m5,5,0,5,True,False,True,2,binary_Thiram_MBA,S0722,美5m5,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5m5\SP_20.csv,SP_20.csv,美5m5,5,0,5,True,False,True,2,binary_Thiram_MBA,S0723,美5m5,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5m5\SP_21.csv,SP_21.csv,美5m5,5,0,5,True,False,True,2,binary_Thiram_MBA,S0724,美5m5,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5m5\SP_22.csv,SP_22.csv,美5m5,5,0,5,True,False,True,2,binary_Thiram_MBA,S0725,美5m5,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5m5\SP_23.csv,SP_23.csv,美5m5,5,0,5,True,False,True,2,binary_Thiram_MBA,S0726,美5m5,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5m5\SP_24.csv,SP_24.csv,美5m5,5,0,5,True,False,True,2,binary_Thiram_MBA,S0727,美5m5,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5m5\SP_25.csv,SP_25.csv,美5m5,5,0,5,True,False,True,2,binary_Thiram_MBA,S0728,美5m5,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5m5\SP_26.csv,SP_26.csv,美5m5,5,0,5,True,False,True,2,binary_Thiram_MBA,S0729,美5m5,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5m5\SP_27.csv,SP_27.csv,美5m5,5,0,5,True,False,True,2,binary_Thiram_MBA,S0730,美5m5,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5m5\SP_28.csv,SP_28.csv,美5m5,5,0,5,True,False,True,2,binary_Thiram_MBA,S0731,美5m5,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5m5\SP_29.csv,SP_29.csv,美5m5,5,0,5,True,False,True,2,binary_Thiram_MBA,S0732,美5m5,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5m5\SP_30.csv,SP_30.csv,美5m5,5,0,5,True,False,True,2,binary_Thiram_MBA,S0733,美5m5,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5m5\SP_31.csv,SP_31.csv,美5m5,5,0,5,True,False,True,2,binary_Thiram_MBA,S0734,美5m5,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5m5\SP_32.csv,SP_32.csv,美5m5,5,0,5,True,False,True,2,binary_Thiram_MBA,S0735,美5m5,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5m5\SP_33.csv,SP_33.csv,美5m5,5,0,5,True,False,True,2,binary_Thiram_MBA,S0736,美5m5,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5m5\SP_34.csv,SP_34.csv,美5m5,5,0,5,True,False,True,2,binary_Thiram_MBA,S0737,美5m5,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5m6\SP_35.csv,SP_35.csv,美5m6,5,0,6,True,False,True,2,binary_Thiram_MBA,S0738,美5m6,1
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5m6\SP_36.csv,SP_36.csv,美5m6,5,0,6,True,False,True,2,binary_Thiram_MBA,S0739,美5m6,1
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5m6\SP_37.csv,SP_37.csv,美5m6,5,0,6,True,False,True,2,binary_Thiram_MBA,S0740,美5m6,1
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5m6\SP_38.csv,SP_38.csv,美5m6,5,0,6,True,False,True,2,binary_Thiram_MBA,S0741,美5m6,1
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5m6\SP_39.csv,SP_39.csv,美5m6,5,0,6,True,False,True,2,binary_Thiram_MBA,S0742,美5m6,1
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5m6\SP_40.csv,SP_40.csv,美5m6,5,0,6,True,False,True,2,binary_Thiram_MBA,S0743,美5m6,1
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5m6\SP_41.csv,SP_41.csv,美5m6,5,0,6,True,False,True,2,binary_Thiram_MBA,S0744,美5m6,1
