SP_40.csv,SP_41.csv,SP_42.csv,SP_43.csv,SP_44.csv,SP_45.csv,SP_46.csv,SP_47.csv,SP_48.csv,SP_49.csv,SP_50.csv,SP_51.csv,SP_52.csv,SP_53.csv,SP_54.csv,SP_55.csv,SP_56.csv,SP_57.csv
2725.5000,2391.5000,2154.0000,2097.0000,2004.5000,2014.0000,2781.0000,2355.0000,2284.0000,2919.0000,2631.0000,2435.5000,2556.5000,2149.0000,2126.5000,2730.0000,2491.0000,2325.0000
2689.5000,2343.5000,2135.0000,2069.0000,2022.5000,1941.0000,2782.5000,2332.0000,2257.5000,2947.0000,2649.5000,2492.5000,2552.5000,2147.5000,2092.5000,2658.5000,2429.0000,2293.5000
2717.5000,2337.0000,2128.0000,2094.5000,2008.0000,1968.0000,2770.0000,2339.0000,2285.0000,2979.0000,2683.5000,2488.5000,2560.0000,2157.0000,2123.5000,2725.5000,2493.0000,2366.5000
2671.0000,2355.0000,2111.0000,2049.0000,2013.0000,1998.5000,2760.0000,2337.5000,2299.0000,2973.0000,2703.0000,2496.5000,2594.5000,2151.5000,2133.5000,2637.0000,2489.5000,2317.5000
2703.0000,2366.5000,2174.5000,2075.0000,2012.0000,1970.0000,2754.5000,2321.0000,2288.0000,2940.5000,2672.5000,2427.0000,2580.5000,2148.5000,2095.5000,2712.0000,2464.5000,2350.5000
2705.0000,2386.0000,2167.5000,2080.0000,2037.0000,1995.5000,2815.5000,2359.0000,2274.0000,2968.5000,2718.0000,2509.0000,2576.0000,2148.5000,2164.0000,2680.0000,2491.0000,2367.0000
2696.0000,2379.5000,2158.0000,2099.5000,2009.5000,1961.0000,2759.0000,2318.0000,2276.0000,2984.0000,2662.5000,2462.5000,2594.0000,2123.5000,2137.0000,2706.0000,2494.0000,2342.5000
2672.0000,2352.5000,2101.5000,2074.5000,1992.0000,2033.5000,2737.0000,2309.5000,2260.0000,2912.5000,2677.0000,2480.5000,2518.0000,2091.5000,2099.0000,2688.0000,2417.0000,2279.0000
2658.0000,2353.5000,2111.5000,2048.0000,1987.0000,1948.0000,2710.0000,2292.0000,2241.5000,2910.0000,2628.0000,2387.5000,2508.5000,2131.5000,2083.0000,2665.0000,2452.5000,2321.0000
2715.5000,2351.5000,2122.5000,2064.5000,1979.5000,1951.0000,2793.0000,2313.0000,2295.5000,2949.5000,2657.5000,2487.0000,2514.5000,2132.5000,2072.5000,2668.0000,2445.5000,2323.0000
2672.0000,2374.0000,2141.5000,2071.5000,2034.0000,1980.5000,2774.5000,2333.5000,2252.0000,2925.5000,2627.5000,2468.5000,2544.0000,2113.5000,2126.0000,2670.5000,2463.5000,2335.0000
2686.0000,2318.5000,2125.0000,2036.5000,1990.0000,1935.0000,2725.0000,2338.0000,2291.5000,2906.0000,2662.0000,2434.5000,2510.0000,2083.0000,2071.5000,2615.5000,2393.0000,2320.5000
2595.5000,2334.0000,2102.0000,2025.0000,1997.0000,1949.5000,2719.0000,2270.5000,2221.5000,2865.5000,2645.0000,2440.5000,2526.0000,2126.0000,2066.0000,2669.0000,2448.0000,2302.5000
2674.0000,2351.0000,2142.0000,2055.0000,1988.5000,1972.0000,2731.5000,2303.5000,2243.5000,2930.5000,2684.0000,2469.5000,2545.5000,2130.0000,2128.0000,2644.5000,2430.5000,2332.0000
2660.0000,2292.0000,2096.5000,2011.5000,1962.5000,1941.0000,2754.0000,2289.5000,2272.5000,2906.5000,2595.0000,2442.0000,2512.5000,2114.0000,2091.5000,2656.0000,2453.0000,2318.5000
2623.0000,2357.0000,2117.5000,2043.5000,1968.5000,1972.5000,2731.5000,2303.5000,2261.0000,2916.5000,2621.0000,2484.5000,2526.5000,2108.0000,2071.5000,2686.0000,2460.0000,2275.5000
2649.0000,2348.5000,2096.0000,2073.5000,1998.0000,1984.5000,2716.0000,2273.0000,2205.0000,2907.0000,2657.5000,2413.5000,2497.5000,2118.0000,2076.5000,2647.0000,2440.5000,2270.0000
2903.5000,2551.5000,2338.0000,2313.5000,2188.0000,2201.0000,2978.0000,2541.5000,2498.0000,3147.5000,2825.0000,2705.5000,2749.5000,2329.0000,2324.0000,2885.5000,2659.0000,2539.5000
2631.5000,2311.5000,2084.0000,2025.0000,1960.0000,1917.5000,2660.0000,2235.0000,2187.0000,2830.0000,2590.0000,2400.0000,2509.0000,2095.5000,2031.0000,2607.0000,2450.5000,2263.0000
2595.5000,2350.0000,2103.5000,2026.0000,1976.5000,1913.5000,2682.0000,2282.0000,2217.5000,2844.0000,2570.0000,2466.5000,2452.0000,2083.5000,2038.5000,2612.0000,2395.0000,2253.0000
2607.0000,2299.0000,2100.0000,2016.0000,1948.0000,1907.0000,2719.5000,2216.0000,2177.5000,2859.0000,2611.0000,2390.5000,2486.5000,2072.0000,2044.0000,2591.5000,2404.5000,2271.0000
2618.5000,2266.0000,2085.0000,1991.5000,1961.0000,1938.0000,2670.5000,2237.0000,2177.5000,2859.5000,2586.5000,2393.0000,2473.0000,2067.0000,2062.0000,2601.5000,2405.5000,2270.5000
2577.5000,2240.5000,2047.0000,1984.5000,1913.5000,1851.0000,2616.0000,2180.5000,2170.5000,2854.0000,2593.0000,2328.5000,2423.5000,2070.0000,2001.0000,2552.5000,2403.0000,2230.5000
2576.0000,2254.0000,2026.0000,2007.0000,1946.0000,1899.0000,2735.0000,2263.5000,2232.0000,2844.0000,2597.5000,2442.5000,2471.0000,2061.0000,2042.0000,2615.0000,2368.5000,2264.0000
2634.0000,2308.0000,2064.0000,2033.5000,1950.0000,1908.5000,2703.5000,2275.0000,2193.0000,2872.0000,2566.5000,2383.0000,2500.0000,2089.5000,2042.5000,2621.5000,2376.0000,2244.0000
2561.0000,2295.0000,2070.5000,2033.0000,1976.0000,1869.0000,2668.0000,2251.0000,2230.0000,2851.0000,2609.0000,2373.0000,2434.0000,2056.0000,2079.5000,2601.0000,2393.0000,2240.5000
2577.5000,2278.5000,2035.0000,1972.0000,1909.5000,1891.5000,2655.5000,2257.5000,2130.5000,2748.5000,2538.0000,2386.0000,2456.0000,2004.0000,2052.0000,2524.5000,2353.0000,2234.5000
2582.5000,2252.0000,2119.0000,1996.5000,1956.5000,1915.0000,2703.0000,2275.5000,2194.5000,2853.0000,2551.5000,2415.0000,2467.0000,2070.0000,2064.5000,2617.0000,2340.5000,2251.5000
2553.5000,2276.0000,2043.5000,1986.0000,1928.5000,1905.5000,2665.5000,2238.5000,2213.0000,2797.0000,2560.0000,2377.5000,2453.5000,2041.0000,2020.0000,2563.0000,2365.0000,2240.0000
2530.5000,2253.5000,2054.0000,1956.0000,1876.5000,1873.0000,2636.5000,2216.5000,2196.0000,2792.5000,2514.5000,2337.0000,2414.0000,2005.5000,1999.5000,2532.0000,2346.5000,2228.5000
2540.0000,2262.5000,2052.5000,1969.0000,1902.0000,1897.5000,2643.0000,2139.0000,2166.0000,2786.0000,2532.5000,2329.0000,2406.0000,2054.0000,2008.5000,2538.0000,2352.0000,2176.5000
2511.0000,2290.5000,2094.0000,1980.5000,1941.5000,1884.5000,2610.5000,2193.0000,2153.5000,2834.0000,2504.5000,2363.0000,2440.5000,2036.0000,1960.5000,2556.5000,2344.0000,2202.0000
2565.5000,2269.5000,1987.0000,1926.5000,1920.5000,1865.5000,2652.0000,2223.5000,2208.0000,2775.5000,2557.0000,2317.0000,2410.0000,2037.5000,2028.0000,2514.5000,2353.0000,2224.5000
2589.0000,2252.5000,2056.0000,1973.5000,1922.5000,1888.5000,2621.5000,2222.0000,2171.5000,2816.5000,2513.0000,2321.5000,2424.5000,2036.5000,1996.5000,2608.0000,2347.0000,2203.5000
2579.5000,2238.5000,2037.0000,1960.0000,1897.5000,1851.5000,2595.5000,2194.5000,2173.5000,2763.0000,2529.0000,2313.0000,2440.5000,2047.5000,1986.5000,2547.0000,2298.0000,2173.5000
2573.5000,2290.0000,2084.5000,1984.5000,1919.5000,1873.0000,2653.5000,2217.5000,2191.0000,2776.5000,2544.0000,2372.0000,2474.0000,2023.0000,2054.0000,2580.5000,2347.5000,2241.0000
2517.0000,2243.0000,2012.5000,1960.5000,1894.5000,1824.0000,2592.0000,2171.0000,2170.5000,2728.0000,2502.5000,2323.5000,2404.5000,2042.5000,1986.5000,2516.5000,2353.0000,2163.0000
2513.5000,2203.5000,2010.0000,1939.5000,1896.0000,1842.0000,2590.5000,2157.5000,2145.5000,2728.5000,2503.0000,2322.5000,2374.0000,1946.5000,1963.5000,2544.5000,2266.5000,2155.5000
2527.5000,2224.5000,2020.5000,1958.0000,1918.0000,1817.0000,2610.5000,2154.5000,2148.0000,2768.5000,2478.5000,2319.0000,2398.0000,2033.5000,1997.5000,2508.0000,2281.0000,2198.0000
2491.0000,2216.5000,1977.0000,1946.0000,1853.5000,1836.5000,2578.0000,2150.5000,2105.0000,2758.5000,2457.5000,2319.0000,2412.5000,1943.0000,1939.0000,2511.5000,2314.5000,2173.5000
2479.0000,2176.5000,1952.5000,1934.0000,1863.5000,1792.0000,2599.5000,2163.0000,2129.0000,2746.5000,2445.5000,2244.5000,2374.0000,1953.0000,1990.5000,2470.5000,2281.0000,2144.0000
2516.5000,2286.5000,2039.5000,1946.5000,1930.5000,1880.0000,2598.5000,2160.0000,2136.5000,2764.5000,2524.5000,2346.5000,2468.5000,2049.0000,2026.5000,2535.5000,2334.0000,2179.5000
2523.5000,2211.5000,1984.5000,1943.0000,1877.5000,1821.0000,2569.0000,2184.0000,2109.5000,2766.5000,2505.0000,2295.5000,2394.0000,2023.0000,1949.0000,2484.0000,2271.0000,2136.5000
2509.5000,2197.5000,2013.5000,1893.0000,1810.0000,1811.0000,2560.0000,2150.5000,2084.0000,2738.5000,2458.0000,2301.5000,2373.0000,2005.5000,1926.0000,2471.0000,2319.5000,2154.5000
2492.0000,2137.0000,1973.5000,1909.5000,1817.0000,1817.0000,2557.5000,2120.5000,2093.5000,2705.0000,2496.0000,2269.5000,2374.5000,2003.0000,1937.0000,2459.5000,2262.5000,2115.0000
2503.0000,2212.5000,2015.5000,1905.0000,1860.5000,1881.0000,2612.0000,2197.5000,2170.0000,2764.5000,2487.5000,2319.5000,2403.5000,2003.0000,1981.0000,2544.5000,2318.5000,2191.5000
2533.5000,2228.5000,1996.5000,1943.5000,1853.0000,1836.5000,2579.0000,2148.0000,2123.0000,2729.0000,2455.5000,2288.5000,2407.0000,1993.5000,1981.5000,2508.0000,2276.5000,2173.5000
2459.5000,2193.5000,1968.0000,1850.0000,1808.5000,1830.0000,2540.5000,2114.0000,2138.5000,2672.0000,2460.5000,2263.0000,2349.5000,1955.0000,1932.0000,2436.5000,2327.5000,2126.0000
2476.5000,2192.0000,1959.5000,1942.0000,1877.5000,1809.5000,2573.0000,2142.5000,2100.5000,2777.5000,2458.0000,2272.0000,2409.0000,1999.0000,1975.0000,2526.0000,2268.5000,2162.0000
2430.5000,2156.5000,1965.5000,1909.0000,1821.5000,1765.0000,2562.5000,2147.0000,2111.0000,2715.0000,2472.0000,2263.5000,2323.5000,1985.5000,1963.0000,2480.5000,2273.5000,2126.0000
2454.0000,2154.5000,1940.5000,1879.5000,1832.0000,1786.0000,2536.5000,2160.0000,2070.0000,2694.5000,2419.5000,2284.5000,2361.0000,1973.0000,1935.0000,2440.5000,2274.5000,2150.5000
2418.0000,2157.5000,1940.0000,1861.5000,1812.5000,1770.0000,2460.5000,2123.5000,2045.0000,2673.0000,2416.0000,2246.0000,2359.5000,1927.0000,1921.0000,2419.5000,2257.0000,2101.5000
2453.0000,2170.5000,1935.5000,1886.5000,1830.0000,1788.0000,2534.5000,2081.5000,2061.5000,2711.0000,2481.5000,2251.5000,2352.5000,1948.5000,1932.5000,2491.5000,2229.5000,2113.0000
2464.5000,2154.5000,1943.5000,1856.0000,1793.0000,1787.5000,2528.0000,2106.0000,2058.5000,2669.5000,2444.5000,2227.0000,2358.0000,1926.0000,1951.5000,2435.0000,2266.5000,2098.5000
2409.5000,2162.0000,1941.0000,1865.5000,1798.0000,1790.5000,2481.0000,2140.5000,2055.5000,2667.0000,2417.0000,2243.0000,2356.5000,1930.5000,1923.0000,2434.5000,2229.5000,2107.0000
2432.5000,2140.5000,1977.5000,1862.5000,1821.5000,1755.5000,2523.5000,2091.5000,2084.5000,2701.0000,2440.0000,2275.0000,2316.5000,1937.0000,1911.5000,2453.0000,2250.5000,2118.5000
2462.5000,2178.0000,1937.0000,1894.0000,1835.5000,1823.0000,2514.0000,2113.5000,2079.0000,2707.0000,2443.5000,2282.5000,2315.5000,1969.5000,1939.5000,2480.5000,2261.5000,2132.0000
2390.5000,2156.0000,1947.5000,1848.5000,1790.0000,1785.5000,2495.5000,2103.5000,2073.0000,2672.0000,2453.5000,2229.5000,2294.0000,1921.0000,1896.0000,2440.5000,2242.0000,2062.0000
2452.5000,2185.0000,1980.0000,1866.0000,1847.5000,1812.5000,2513.5000,2064.0000,2092.0000,2664.5000,2435.5000,2193.0000,2342.5000,1972.5000,1946.0000,2441.0000,2258.5000,2086.5000
2443.0000,2166.5000,1934.0000,1882.5000,1803.5000,1785.0000,2519.0000,2106.0000,2143.0000,2719.5000,2425.0000,2259.0000,2374.0000,1938.5000,1925.5000,2449.5000,2225.5000,2114.0000
2439.0000,2171.5000,1916.0000,1876.0000,1823.5000,1775.5000,2501.5000,2106.0000,2053.0000,2672.0000,2404.5000,2227.5000,2345.5000,1936.5000,1906.5000,2484.0000,2213.5000,2113.0000
2414.5000,2179.0000,1949.0000,1840.0000,1848.0000,1759.0000,2484.5000,2086.0000,2037.0000,2676.0000,2453.5000,2235.0000,2329.0000,1965.5000,1869.5000,2427.5000,2247.5000,2105.0000
2426.5000,2133.5000,1941.5000,1882.0000,1823.5000,1766.5000,2531.0000,2089.5000,2040.0000,2680.0000,2442.0000,2205.0000,2339.5000,1923.5000,1935.0000,2416.5000,2254.0000,2085.0000
2431.0000,2162.5000,1946.0000,1867.5000,1832.0000,1772.5000,2522.5000,2106.5000,2085.0000,2686.5000,2479.0000,2221.0000,2341.0000,1927.0000,1933.5000,2456.0000,2258.5000,2083.0000
2388.0000,2127.5000,1914.0000,1881.0000,1809.0000,1770.0000,2469.5000,2078.0000,2044.5000,2715.5000,2428.0000,2240.5000,2306.5000,1926.0000,1904.5000,2450.5000,2226.5000,2080.0000
2338.0000,2077.5000,1914.5000,1826.5000,1769.5000,1753.5000,2474.0000,2063.0000,2034.0000,2668.5000,2369.5000,2245.0000,2320.0000,1902.0000,1869.0000,2422.0000,2203.5000,2068.0000
2417.5000,2107.5000,1892.0000,1892.5000,1802.5000,1743.5000,2472.5000,2103.0000,2062.5000,2670.5000,2415.0000,2256.0000,2311.5000,1968.0000,1904.5000,2458.0000,2231.5000,2089.5000
2400.5000,2163.5000,1936.5000,1880.5000,1827.0000,1765.5000,2536.0000,2097.5000,2092.0000,2757.0000,2416.0000,2251.0000,2330.0000,1939.5000,1924.5000,2463.5000,2232.0000,2081.5000
2435.0000,2109.5000,1916.5000,1811.5000,1797.0000,1761.5000,2486.5000,2044.5000,2024.5000,2656.5000,2415.0000,2222.5000,2297.5000,1889.5000,1914.5000,2419.5000,2247.5000,2104.0000
2411.0000,2100.0000,1931.0000,1852.0000,1822.5000,1762.5000,2490.0000,2078.5000,2026.0000,2712.0000,2457.5000,2210.5000,2345.5000,1970.0000,1915.0000,2447.0000,2205.5000,2055.5000
2438.0000,2129.0000,1940.5000,1835.0000,1822.5000,1803.5000,2515.5000,2169.0000,2055.5000,2726.5000,2416.0000,2275.0000,2341.5000,1964.5000,1940.5000,2479.5000,2256.5000,2109.5000
2405.5000,2136.0000,1966.0000,1860.5000,1810.0000,1729.0000,2498.0000,2075.0000,2048.5000,2671.0000,2427.5000,2243.0000,2293.0000,1944.5000,1932.0000,2425.5000,2230.0000,2091.5000
2403.0000,2099.0000,1915.5000,1833.0000,1791.0000,1750.5000,2462.5000,2039.5000,2055.5000,2635.0000,2380.0000,2261.5000,2316.0000,1918.5000,1883.5000,2394.0000,2213.0000,2093.5000
2414.5000,2091.5000,1929.0000,1820.5000,1816.5000,1748.5000,2496.5000,2053.0000,2059.5000,2692.0000,2447.5000,2240.0000,2310.0000,1925.5000,1913.0000,2408.5000,2214.0000,2081.0000
2478.5000,2179.5000,1978.5000,1887.0000,1812.5000,1776.0000,2543.5000,2105.0000,2089.5000,2715.0000,2445.0000,2273.5000,2339.5000,1947.0000,1926.5000,2446.5000,2274.0000,2139.0000
2439.5000,2087.0000,1903.5000,1859.0000,1818.5000,1767.0000,2476.5000,2052.5000,2041.5000,2649.0000,2416.5000,2252.5000,2237.0000,1900.5000,1906.5000,2394.0000,2186.5000,2050.5000
2356.0000,2101.0000,1851.5000,1817.0000,1764.5000,1767.0000,2462.5000,2031.5000,2038.5000,2636.0000,2400.5000,2246.5000,2332.5000,1907.0000,1867.5000,2384.5000,2163.5000,2027.5000
2411.5000,2128.5000,1912.0000,1861.0000,1817.5000,1750.0000,2474.5000,2111.0000,2056.0000,2684.0000,2452.0000,2262.0000,2320.0000,1939.5000,1964.0000,2417.5000,2237.5000,2097.0000
2386.0000,2094.5000,1883.0000,1806.0000,1779.5000,1780.0000,2460.5000,2027.0000,2055.0000,2688.0000,2399.5000,2235.0000,2296.0000,1869.0000,1893.0000,2375.0000,2181.0000,2062.0000
2318.0000,2096.5000,1863.5000,1796.0000,1695.0000,1728.0000,2408.5000,2048.5000,1981.0000,2641.0000,2360.5000,2162.0000,2244.5000,1839.5000,1865.5000,2379.5000,2157.5000,2009.0000
2372.5000,2117.5000,1917.0000,1812.5000,1779.0000,1746.0000,2470.5000,2086.5000,2006.5000,2634.5000,2399.5000,2226.0000,2322.5000,1893.5000,1879.5000,2385.5000,2165.5000,2039.5000
2402.5000,2082.0000,1901.5000,1802.0000,1780.5000,1756.0000,2459.0000,2066.5000,2047.5000,2655.5000,2425.5000,2209.5000,2316.0000,1952.0000,1908.5000,2458.0000,2177.0000,2050.5000
2359.0000,2070.5000,1846.5000,1791.0000,1748.0000,1735.5000,2411.5000,2040.5000,2015.5000,2597.5000,2403.0000,2226.5000,2256.5000,1873.5000,1898.5000,2341.0000,2177.5000,2031.0000
2341.5000,2110.5000,1846.0000,1771.5000,1771.0000,1717.5000,2405.5000,2034.0000,1969.5000,2624.0000,2383.5000,2202.0000,2269.0000,1864.0000,1842.0000,2356.5000,2146.0000,2066.0000
2353.0000,2103.5000,1861.0000,1817.0000,1808.5000,1749.0000,2493.0000,2101.5000,2047.5000,2674.5000,2413.5000,2279.5000,2292.0000,1891.0000,1903.5000,2374.0000,2190.5000,2050.0000
2394.0000,2078.0000,1880.5000,1847.0000,1767.5000,1755.0000,2485.5000,2062.0000,2042.0000,2659.5000,2391.0000,2222.0000,2292.5000,1875.0000,1880.0000,2366.0000,2198.0000,2076.5000
2328.0000,2069.0000,1859.0000,1803.0000,1763.5000,1734.5000,2435.0000,2037.5000,2007.0000,2607.0000,2365.5000,2203.5000,2285.0000,1818.0000,1889.0000,2383.0000,2158.5000,2013.0000
2327.0000,2070.0000,1875.0000,1781.5000,1749.5000,1774.5000,2468.0000,2017.5000,2002.5000,2650.5000,2367.5000,2206.0000,2273.5000,1927.5000,1861.5000,2390.5000,2154.0000,2079.5000
2421.0000,2108.5000,1887.5000,1867.5000,1788.5000,1747.5000,2455.0000,2075.0000,2067.5000,2630.0000,2438.5000,2247.5000,2303.0000,1943.5000,1919.0000,2378.0000,2214.5000,2069.0000
2372.5000,2086.0000,1845.5000,1816.0000,1723.5000,1705.0000,2408.0000,2008.5000,2012.0000,2619.0000,2355.0000,2170.0000,2255.5000,1847.5000,1914.5000,2367.0000,2181.0000,2050.0000
2339.0000,2052.5000,1881.5000,1795.5000,1752.5000,1770.5000,2438.0000,2031.5000,2008.0000,2633.0000,2394.5000,2196.5000,2264.5000,1876.0000,1858.5000,2359.0000,2166.5000,2029.5000
2372.0000,2076.0000,1870.0000,1811.0000,1772.0000,1708.0000,2425.0000,2029.5000,1985.0000,2637.5000,2369.0000,2210.0000,2220.5000,1893.0000,1860.5000,2387.5000,2165.5000,2040.5000
2331.5000,2021.0000,1817.5000,1785.0000,1735.5000,1719.0000,2406.0000,2008.5000,2009.5000,2589.5000,2362.5000,2184.5000,2220.5000,1843.0000,1827.5000,2331.0000,2096.0000,1995.5000
2316.5000,2032.5000,1828.5000,1766.5000,1711.5000,1688.5000,2377.0000,2022.0000,1973.0000,2592.5000,2306.0000,2139.5000,2221.0000,1833.5000,1828.5000,2341.0000,2135.5000,2063.0000
2312.0000,2059.0000,1861.0000,1808.0000,1746.0000,1668.5000,2397.5000,2044.0000,2017.0000,2659.5000,2347.0000,2180.0000,2194.0000,1852.0000,1846.0000,2311.5000,2114.5000,2022.0000
2342.5000,2029.5000,1783.0000,1772.5000,1725.0000,1656.0000,2394.5000,1986.0000,1986.0000,2582.5000,2287.5000,2199.5000,2234.0000,1862.0000,1852.5000,2343.5000,2071.5000,1987.0000
2290.5000,1994.5000,1836.0000,1780.0000,1690.5000,1687.0000,2390.5000,2004.5000,1995.0000,2537.5000,2327.0000,2168.5000,2214.0000,1877.0000,1853.0000,2252.0000,2136.0000,1963.0000
2274.0000,2009.5000,1819.5000,1778.0000,1708.5000,1652.5000,2362.5000,1957.0000,1958.5000,2546.0000,2282.0000,2118.0000,2218.0000,1821.0000,1849.0000,2302.5000,2148.5000,2021.0000
2255.5000,1982.0000,1823.0000,1759.0000,1674.5000,1686.0000,2346.5000,1953.0000,1933.5000,2494.0000,2304.0000,2128.0000,2194.0000,1825.5000,1809.5000,2298.0000,2080.0000,1973.5000
2285.5000,2028.5000,1797.5000,1756.0000,1693.5000,1654.0000,2360.0000,1964.0000,1905.0000,2560.5000,2278.0000,2143.0000,2209.5000,1820.5000,1780.0000,2302.0000,2079.0000,1945.5000
2254.5000,2002.5000,1792.5000,1764.0000,1715.0000,1663.5000,2370.5000,1980.5000,1953.5000,2533.0000,2303.0000,2115.5000,2163.0000,1806.0000,1811.5000,2265.0000,2111.5000,1997.0000
2259.5000,2015.0000,1800.0000,1714.5000,1675.0000,1643.0000,2281.0000,1939.5000,1902.0000,2502.0000,2252.5000,2080.5000,2148.5000,1772.5000,1797.0000,2258.5000,2120.5000,1941.5000
2267.5000,1971.5000,1797.0000,1766.5000,1670.0000,1699.0000,2345.0000,1913.5000,1960.0000,2487.5000,2291.0000,2104.5000,2168.5000,1772.0000,1811.0000,2277.0000,2061.0000,1949.5000
2222.0000,1917.5000,1769.0000,1689.0000,1677.0000,1630.0000,2306.5000,1896.0000,1891.5000,2501.0000,2278.0000,2068.0000,2139.0000,1757.0000,1745.0000,2279.0000,2035.0000,1944.0000
2209.0000,1957.5000,1756.0000,1668.0000,1623.5000,1627.0000,2293.5000,1899.5000,1860.5000,2448.5000,2237.0000,2055.5000,2133.5000,1792.5000,1776.0000,2240.5000,2042.0000,1919.5000
2236.5000,1956.0000,1756.0000,1695.5000,1646.0000,1589.5000,2295.5000,1898.5000,1890.0000,2520.0000,2229.5000,2048.5000,2126.5000,1763.0000,1776.5000,2257.5000,2048.0000,1904.5000
2247.0000,1971.5000,1786.0000,1728.5000,1658.5000,1616.0000,2303.5000,1937.5000,1891.0000,2491.0000,2223.5000,2070.5000,2165.5000,1818.5000,1737.5000,2211.0000,2055.5000,1926.0000
2239.5000,1927.5000,1734.0000,1689.0000,1608.0000,1587.0000,2272.0000,1927.5000,1842.0000,2449.0000,2196.5000,2051.5000,2092.5000,1749.5000,1744.5000,2193.0000,2067.5000,1902.0000
2191.5000,1933.5000,1732.0000,1690.5000,1620.5000,1624.0000,2282.0000,1856.5000,1891.0000,2441.0000,2203.0000,2025.0000,2100.0000,1785.5000,1763.0000,2223.5000,2026.0000,1961.0000
2225.5000,1977.5000,1740.0000,1653.5000,1609.0000,1634.5000,2315.5000,1847.0000,1910.5000,2473.0000,2186.0000,2037.5000,2141.0000,1706.0000,1742.0000,2230.5000,1999.5000,1927.0000
2188.5000,1924.5000,1785.0000,1701.0000,1657.0000,1611.0000,2253.0000,1907.5000,1860.5000,2423.0000,2196.0000,2054.0000,2117.0000,1743.5000,1709.0000,2240.0000,2038.5000,1904.0000
2223.5000,1968.0000,1750.0000,1666.0000,1615.0000,1612.5000,2268.5000,1889.0000,1878.0000,2418.0000,2215.5000,2032.0000,2086.5000,1722.0000,1759.5000,2216.5000,2029.0000,1933.0000
2202.5000,1962.5000,1756.0000,1677.0000,1621.5000,1609.5000,2258.5000,1882.5000,1882.5000,2450.5000,2184.5000,2030.0000,2085.5000,1750.0000,1723.0000,2160.0000,2034.5000,1875.0000
2159.0000,1940.5000,1711.5000,1625.5000,1637.5000,1571.0000,2259.5000,1866.5000,1868.5000,2413.0000,2194.0000,2005.0000,2076.5000,1735.5000,1739.5000,2205.5000,1972.5000,1869.5000
2157.0000,1919.0000,1698.0000,1628.0000,1614.5000,1579.0000,2210.5000,1848.5000,1822.0000,2397.0000,2192.5000,2038.0000,2062.5000,1720.0000,1692.0000,2159.0000,1935.0000,1871.5000
2171.5000,1908.0000,1699.5000,1601.0000,1574.5000,1557.0000,2186.5000,1894.0000,1819.0000,2372.0000,2168.5000,2020.0000,2060.0000,1690.0000,1691.5000,2139.5000,1952.5000,1822.5000
2151.0000,1938.0000,1700.5000,1692.0000,1593.5000,1582.0000,2225.0000,1834.0000,1836.5000,2349.0000,2176.0000,1996.5000,2042.5000,1731.5000,1700.5000,2174.0000,1974.0000,1852.0000
2153.5000,1928.5000,1757.5000,1665.0000,1632.0000,1592.0000,2232.5000,1894.0000,1837.0000,2362.5000,2167.0000,2034.0000,2086.5000,1745.5000,1727.0000,2172.5000,2030.5000,1891.5000
2113.0000,1898.5000,1696.5000,1662.0000,1585.5000,1543.5000,2179.5000,1836.5000,1816.5000,2378.5000,2089.0000,1948.0000,2035.0000,1698.0000,1718.0000,2199.5000,2008.0000,1850.0000
2142.5000,1872.0000,1662.0000,1612.0000,1593.0000,1564.5000,2210.5000,1840.0000,1815.0000,2352.5000,2148.0000,1969.0000,2036.5000,1670.5000,1684.0000,2164.5000,1986.0000,1845.0000
2148.0000,1888.0000,1721.0000,1621.0000,1595.5000,1516.5000,2230.5000,1842.5000,1836.5000,2388.0000,2156.0000,1950.0000,2068.5000,1705.5000,1684.5000,2152.5000,1977.5000,1847.5000
2174.0000,1886.5000,1649.5000,1621.5000,1542.0000,1521.5000,2199.5000,1836.5000,1820.5000,2346.5000,2134.5000,1978.5000,2045.0000,1706.5000,1710.5000,2175.5000,1976.0000,1834.5000
